assists,damages,deaths,denies,duration,hero_id,isRadiant,is_win,kda,kills,last_hits,match_id,radiant_win
9,12204,3,12,2351,8,false,false,5,11,420,2510572238,true
15,21682,15,12,2756,17,true,false,1,9,329,2510682163,false
20,18726,5,0,2003,73,false,true,5,11,290,2510778610,false
4,2747,4,4,1203,18,false,false,0,0,182,2510911469,true
2,7707,10,14,1381,59,false,false,0,3,85,2511008036,true
10,23235,5,12,1954,34,true,true,4,14,194,2511092748,true
16,19258,3,16,1936,8,true,true,8,17,237,2511189933,true
15,30592,3,10,2618,34,true,true,10,25,329,2512003991,true
10,9669,6,2,1860,73,true,true,2,4,281,2512326615,true
21,22804,4,6,2671,106,true,true,5,8,323,2512416222,true
4,6444,11,15,2377,18,false,false,0,5,259,2512677003,true
7,8152,5,10,1936,93,false,false,1,4,194,2512770323,true
15,24010,4,2,2362,18,false,true,6,15,233,2512885733,false
22,21778,3,7,2715,13,false,true,8,10,218,2512965494,false
1,4653,11,3,1239,98,false,false,0,2,91,2513056066,true
9,12547,2,2,1462,73,false,true,4,4,257,2513100255,false
9,25325,5,11,1316,59,false,true,4,18,75,2513242902,false
1,11896,7,5,1993,73,false,false,0,4,254,2514700801,true
4,29291,7,21,2978,34,true,false,1,11,385,2514810372,false
9,12368,3,3,1827,73,true,true,3,4,295,2514934947,true
15,12743,6,11,2346,8,false,false,3,9,301,2515005719,true
9,13436,2,1,1994,18,false,true,6,10,278,2515088932,false
16,30871,3,26,1700,34,true,true,6,9,159,2515162843,true
6,14429,2,18,1667,8,false,true,6,14,284,2515237210,false
18,15758,6,3,2108,13,true,true,3,6,131,2515298840,true
19,16491,13,5,3121,54,true,true,2,11,189,2515356674,true
15,8857,1,11,1704,18,false,true,10,5,308,2515976901,false
6,10222,2,6,1446,54,false,true,5,10,162,2516322001,false
9,9654,4,19,1668,46,false,false,2,3,147,2516999626,true
11,20991,1,2,1656,98,true,true,14,17,185,2517238869,true
11,20463,7,8,2459,34,false,true,2,8,259,2517130847,false
18,24438,5,3,2557,73,false,true,4,10,373,2517298768,false
6,9132,0,12,1935,1,false,true,9,3,427,2518077827,false
17,18397,4,1,1706,73,false,true,5,10,291,2518182762,false
4,13078,2,13,2251,8,false,true,3,5,418,2518310741,false
4,6207,4,2,1780,18,true,false,1,4,199,2519103881,false
12,22022,3,5,2472,70,true,true,7,19,251,2519234704,true
20,21639,4,8,2456,17,true,true,6,13,263,2519322799,true
10,20389,3,26,1983,54,false,true,6,14,231,2522021209,false
12,6545,6,7,1805,54,false,false,2,3,189,2522255182,true
8,14784,3,12,2169,54,false,true,5,13,268,2522469944,false
5,11428,0,10,1525,54,false,true,16,11,158,2522889565,false
9,12171,6,0,2165,18,true,false,1,3,287,2522730902,false
4,11299,6,2,1758,73,true,false,1,5,211,2523000065,false
5,13008,2,22,1685,54,false,true,5,10,175,2524959542,false
11,21734,6,3,2271,98,false,true,3,15,360,2525095455,false
3,8333,0,19,1205,18,true,true,11,8,226,2525452390,true
4,7603,8,8,1867,18,false,false,0,1,265,2525566002,true
6,30061,1,10,3024,93,true,true,14,22,349,2525745437,true
17,11406,11,15,3152,8,true,false,1,6,275,2529123357,false
19,24590,4,5,3302,106,false,true,7,16,524,2529038172,false
5,4668,14,9,1626,21,false,false,0,1,90,2529231003,true
2,9923,5,10,2195,10,false,false,1,5,315,2529322451,true
7,15742,1,2,1589,54,false,true,10,13,159,2529407904,false
17,8989,2,14,1265,6,true,true,7,5,107,2529488106,true
5,5165,5,2,1177,73,true,false,1,1,121,2529562742,false
10,33981,3,8,2698,34,true,true,7,19,364,2529648644,true
9,18256,5,1,3469,73,false,false,2,5,712,2529852554,true
16,16598,8,3,2487,16,false,true,2,10,100,2530052442,false
8,11635,0,12,1463,54,true,true,17,9,163,2530164507,true
17,12547,0,19,1514,54,true,true,24,7,172,2530275207,true
9,18521,1,13,1745,63,true,true,12,15,172,2530373239,true
11,14197,6,13,2992,76,true,false,3,10,240,2531217048,false
6,15190,7,1,2025,13,true,false,2,11,140,2531311315,false
4,6613,7,7,1735,21,false,false,1,4,122,2531514651,true
1,6820,10,5,1317,34,false,false,0,1,58,2531628794,true
16,9217,7,7,1818,46,false,true,2,4,195,2531689916,false
6,8108,2,0,1261,73,true,true,4,6,168,2531844520,true
7,13677,6,21,1942,54,true,false,2,9,160,2531916788,false
15,15109,8,7,2494,39,false,true,3,12,148,2532009758,false
3,10226,11,0,2778,98,true,false,0,6,162,2532195491,false
11,11529,3,10,2329,49,false,true,5,10,260,2533305100,false
8,10870,9,4,1800,17,true,false,1,5,137,2533447465,false
14,13685,3,0,1808,73,true,true,6,11,265,2533597473,true
7,7905,8,0,1541,73,true,false,1,2,188,2533789989,false
3,15405,8,6,2074,8,true,false,1,13,260,2534060116,false
7,29045,11,19,2790,34,true,false,1,13,294,2534133085,false
3,9969,9,3,1940,70,false,false,0,5,155,2534244781,true
12,20899,5,7,1753,52,false,true,5,20,205,2534310678,false
13,18462,4,2,2653,73,false,true,4,7,501,2537163589,false
9,11288,2,9,1660,54,true,true,4,5,165,2537286429,true
9,29457,2,9,1644,99,false,true,9,20,220,2537962727,false
9,8742,1,2,1842,18,true,true,6,3,238,2539890484,true
5,3865,0,0,1358,93,true,true,7,2,207,2540027204,true
13,12722,1,24,1625,54,true,true,8,4,198,2540132733,true
27,28917,6,13,2690,8,true,true,6,18,307,2541916781,true
2,11588,1,3,1599,73,false,true,5,8,295,2542111429,false
10,11572,8,8,1879,8,true,false,1,7,167,2542287396,false
4,8829,7,8,2072,98,true,false,1,6,288,2542431425,false
8,14008,13,4,1559,34,false,false,0,2,122,2542608031,true
9,8726,2,5,1692,8,true,true,5,7,182,2542684880,true
1,2535,3,5,952,17,true,false,0,0,82,2543757817,false
10,28169,3,8,2702,19,false,true,8,24,310,2543793525,false
0,2603,3,2,1182,73,false,false,0,1,111,2543893997,true
6,12881,12,2,1994,19,false,false,0,4,107,2543959421,true
9,21398,12,15,3114,76,true,false,2,17,251,2544095252,false
8,28407,7,7,2294,34,false,false,3,17,263,2544215938,true
4,7015,9,3,1519,73,false,false,0,4,150,2544324524,true
11,24519,9,7,2593,98,false,true,3,19,319,2544975867,false
5,18515,7,5,2090,98,false,false,1,8,234,2545766061,true
0,1808,3,1,850,93,false,false,0,2,51,2545885059,true
6,15436,5,5,2201,17,false,false,1,3,235,2545970030,true
16,32022,7,8,2755,76,false,true,5,25,221,2546104008,false
16,34267,11,2,3199,98,true,true,3,27,441,2546210546,true
9,21040,3,21,2842,93,false,true,7,20,371,2546351758,false
3,9733,6,2,1404,73,true,false,0,1,167,2546513464,false
6,11561,2,20,1388,63,true,false,4,6,148,2546680832,false
7,6294,5,4,1781,18,true,false,1,3,215,2547602100,false
13,31602,15,8,2969,9,false,true,2,21,227,2547755703,false
9,12461,10,5,2112,44,false,false,1,7,157,2547882495,true
1,6121,6,0,1527,73,false,false,0,2,206,2548074493,true
2,5078,12,3,974,8,false,false,0,1,39,2548146424,true
5,13284,4,18,1159,59,true,true,2,9,100,2548199503,true
9,16828,3,1,1821,73,true,true,4,7,249,2548260274,true
19,26009,6,1,2616,73,true,true,4,13,385,2548360819,true
6,14342,13,7,1669,76,true,false,0,7,78,2548478115,false
15,17211,7,3,1769,8,true,true,3,10,138,2548565991,true
2,22231,9,10,1971,34,false,false,1,16,195,2548662663,true
8,17369,8,3,1955,104,false,true,2,12,93,2548761123,false
13,32330,8,12,3357,34,true,true,3,19,419,2550165842,true
5,4176,4,15,1515,8,true,true,1,2,155,2550313004,true
2,4478,1,3,1147,73,true,true,2,2,164,2552154998,true
11,21410,5,2,2054,19,false,true,4,15,153,2552271508,false
9,17430,12,8,2367,34,true,false,1,7,235,2552515479,false
15,30962,8,10,2027,17,false,true,4,23,242,2552704644,false
35,38882,6,3,2074,65,true,true,8,26,123,2552818284,true
16,28825,10,4,1981,98,false,true,3,22,186,2552936483,false
11,30015,4,13,3236,54,false,false,6,23,281,2553111250,true
7,20958,4,14,2109,34,true,true,3,12,234,2553384252,true
13,8664,5,14,1560,8,true,true,3,9,144,2553468299,true
6,18592,9,5,2424,98,false,false,1,11,340,2555051035,true
18,20323,7,6,1966,39,true,false,3,8,162,2555538747,false
5,16490,2,5,2116,98,true,true,5,10,320,2555659421,true
10,15995,0,39,2286,1,true,true,19,9,433,2555788035,true
4,9803,12,2,1969,104,false,false,0,6,153,2555906742,true
20,25190,5,6,1967,17,true,true,5,14,228,2557208355,true
4,27215,13,11,2559,44,false,false,1,23,273,2557300451,true
6,9272,3,16,2186,63,false,false,2,4,242,2559008126,true
8,13535,9,1,1718,19,false,false,1,5,82,2559134778,true
8,27452,12,10,2260,34,false,false,1,14,203,2559318970,true
8,17994,4,18,1984,76,false,true,5,18,142,2559638652,false
12,19047,8,13,2574,17,false,false,2,9,208,2559731170,true
11,28390,5,20,2560,74,false,true,5,23,307,2560826061,false
8,6382,0,5,955,104,true,true,12,4,76,2560940155,true
6,20588,7,9,2117,19,false,false,2,17,169,2560993824,true
9,15357,7,10,2592,8,false,false,2,12,337,2561087641,true
7,18668,4,1,1874,73,false,false,2,7,257,2561279829,true
0,9389,7,6,2012,98,true,false,0,6,213,2561383713,false
1,1119,2,6,1697,1,true,false,0,0,284,2561559919,false
20,17775,3,9,1711,104,false,true,7,11,142,2561752776,false
27,18751,8,9,2889,65,true,false,4,14,167,2561903225,false
9,5164,5,17,1407,76,true,true,1,1,71,2562055024,true
10,9499,2,2,1237,104,false,true,5,7,95,2563075579,false
12,13061,8,4,2109,17,false,false,1,5,196,2563155219,true
12,26212,5,6,3346,98,false,true,5,18,406,2563470871,false
6,18668,1,15,1791,70,false,true,11,16,147,2563660830,false
11,30956,4,9,2919,98,false,false,6,19,459,2563895499,true
4,7121,4,18,1848,8,false,false,1,5,238,2564148248,true
12,14142,2,31,1563,76,true,true,6,7,118,2565098974,true
7,9076,9,17,2233,74,true,false,1,7,264,2565177088,false
16,16950,10,2,3002,104,false,true,2,14,210,2565587166,false
8,14055,1,24,1983,93,false,true,10,13,265,2565332939,false
11,11964,3,17,2019,8,true,true,5,10,309,2566085157,true
6,7958,8,7,2047,104,false,false,0,2,127,2566203831,true
5,13405,9,11,2568,104,false,false,1,11,199,2568515806,true
9,17845,6,4,1671,19,false,true,3,13,117,2568657438,false
5,6151,7,7,1651,76,true,false,1,3,114,2568790909,false
24,14471,3,18,2158,65,false,true,9,12,128,2569944348,false
4,6823,9,31,1910,8,true,false,0,3,265,2570049968,false
17,19889,6,5,1646,52,true,true,4,17,169,2570197354,true
14,39766,12,11,4092,59,true,false,2,16,473,2570597105,false
7,11421,1,30,1161,8,true,true,9,12,123,2570786422,true
10,11772,2,5,1242,93,false,true,6,10,160,2570875747,false
14,14769,6,13,2430,15,true,true,2,4,300,2570968289,true
5,9631,6,11,1710,34,false,false,0,0,156,2571136608,true
7,13434,1,10,1438,93,false,true,8,9,169,2571366182,false
4,6540,10,3,1438,70,true,false,0,3,79,2571433355,false
10,15050,7,16,1794,93,false,false,2,9,163,2571584378,true
6,7842,9,3,1369,16,false,false,0,2,90,2572620935,true
9,20329,3,2,2210,73,true,true,3,5,430,2572725568,true
21,18298,6,7,2206,104,true,true,4,9,183,2572931699,true
5,19163,2,10,1756,18,false,true,6,14,276,2573167252,false
6,7609,6,3,1789,8,false,false,1,5,174,2573280125,true
7,10612,0,15,1418,93,false,true,13,6,227,2573529288,false
13,13292,3,6,2127,54,true,true,5,7,197,2573768307,true
13,12642,3,6,2257,93,true,false,5,7,231,2573855375,false
7,13029,7,17,2583,93,false,false,2,10,316,2573958346,true
8,14456,4,14,1414,34,true,true,3,9,128,2574046242,true
3,5718,3,4,1707,73,true,false,1,2,236,2575087245,false
8,18619,9,5,2117,34,false,false,1,8,215,2575167964,true
3,3269,6,5,1103,74,true,false,0,3,57,2575295964,false
18,22806,6,8,2358,9,false,true,4,11,253,2575388777,false
5,6455,9,2,1761,104,false,false,1,5,130,2575509118,true
10,11671,2,4,1458,104,true,true,5,7,115,2575638317,true
5,5458,4,5,1822,104,true,false,1,2,179,2575904237,false
12,14165,2,11,2018,48,true,true,6,8,283,2575728690,true
8,18514,8,9,1964,19,true,false,2,14,132,2576027623,false
9,19565,3,13,1268,59,true,true,5,11,80,2576115044,true
3,20963,6,7,2091,17,true,false,2,14,282,2576239113,false
0,3760,2,2,1219,73,false,false,0,0,177,2577772792,true
13,20367,3,11,2135,56,true,true,7,17,217,2578170136,true
12,22433,4,5,2050,104,true,true,5,15,157,2577889895,true
12,17330,2,15,2114,18,true,true,8,14,332,2578304972,true
8,14987,0,4,1798,8,true,true,21,13,218,2578409927,true
8,20239,4,10,2579,48,false,true,4,12,397,2579981065,false
3,13703,4,25,2210,59,false,false,2,11,246,2580152751,true
9,13037,8,11,3005,19,false,false,2,10,321,2580472827,true
8,19791,7,7,2078,34,true,true,2,8,212,2580667691,true
16,22417,6,3,2077,104,false,true,4,17,174,2580803648,false
22,34029,8,10,3349,19,false,false,3,12,451,2582341079,true
6,55517,6,13,3140,34,true,false,4,22,345,2582497006,false
12,14975,2,12,2093,10,true,true,8,13,309,2582685250,true
3,8612,8,11,1907,9,true,false,0,4,209,2582858139,false
17,23342,7,11,2283,17,true,true,4,19,276,2582968124,true
7,14189,6,3,2517,73,true,false,2,7,381,2583334675,false
7,5903,2,17,1065,76,true,true,3,4,100,2583439672,true
2,6668,10,15,1135,75,false,false,0,1,63,2583488012,true
8,19118,2,20,1483,76,true,true,7,13,122,2583538315,true
2,10428,1,17,969,11,true,true,4,6,114,2585132024,true
14,37639,6,8,2534,98,false,true,6,29,268,2584949728,false
9,36393,7,13,3282,48,false,false,3,17,673,2585205546,true
18,18749,9,17,2275,18,false,true,2,10,262,2585443433,false
12,28175,5,3,2601,93,false,true,5,20,227,2585573157,false
3,6035,8,15,1015,34,false,false,0,2,46,2588408102,true
20,25684,9,9,3177,8,true,false,3,14,315,2588501374,false
7,19582,5,4,1682,19,false,true,4,18,173,2588687719,false
15,18282,10,0,2258,73,false,false,2,7,268,2588783283,true
15,17413,5,12,1282,76,true,true,4,9,80,2589918804,true
11,30837,2,20,2067,10,false,true,12,27,242,2590166082,false
18,21874,1,16,2546,93,true,true,16,15,286,2590277228,true
6,9948,8,4,2339,106,true,false,1,7,245,2590471609,false
13,15623,6,6,2617,70,true,true,3,10,226,2590645051,true
19,19979,5,9,2356,74,false,true,5,14,208,2591030067,false
6,23094,5,8,1797,70,false,true,4,21,148,2591260041,false
10,23955,9,1,2875,73,false,false,2,17,451,2592702225,true
7,16784,3,13,2047,8,true,true,4,9,298,2592865688,true
14,23236,8,9,2343,101,false,true,3,16,106,2593301509,false
15,16330,3,9,1712,48,true,true,6,10,231,2593433065,true
5,14940,0,16,1547,48,false,true,19,14,203,2593516160,false
18,23189,2,20,1306,93,true,true,12,19,114,2593597024,true
17,19025,1,3,2345,9,true,true,16,16,175,2595608033,true
5,12342,7,3,2176,19,false,true,1,9,168,2595200378,false
10,11400,0,8,1408,48,false,true,19,9,177,2596087104,false
3,13826,5,18,2930,93,true,false,2,12,389,2595762080,false
22,40544,17,11,4461,34,true,false,2,22,503,2596213227,false
12,24452,5,7,2223,48,true,true,5,21,336,2596342536,true
9,17650,6,21,2387,59,true,false,2,9,225,2597446450,false
12,16229,1,13,1733,17,true,true,11,11,235,2597759669,true
3,12132,3,9,2270,17,true,false,2,5,293,2597877240,false
17,17791,3,6,2124,76,false,true,7,12,154,2598325835,false
3,10247,6,17,1652,34,false,false,0,0,187,2598413792,true
13,12441,3,4,1554,8,true,true,6,11,154,2598497856,true
14,15189,4,4,2334,17,false,true,4,6,269,2598569108,false
9,15729,3,5,1674,76,false,true,4,7,97,2600272421,false
13,14957,1,5,1312,52,false,true,11,10,129,2600780515,false
11,6066,7,16,2380,41,true,false,2,5,227,2600904390,false
16,19777,8,2,3053,73,false,true,2,7,434,2601019072,false
7,9150,1,5,1400,76,true,true,6,6,116,2603133835,true
3,11481,13,12,1853,101,true,false,0,3,73,2603234621,false
8,6139,5,14,1738,104,false,false,1,1,151,2603345333,true
7,13447,3,18,2500,70,false,true,5,14,203,2603434109,false
14,20989,7,17,4013,76,false,false,3,15,340,2603570258,true
15,13786,9,6,1803,17,false,false,2,6,155,2603833117,true
13,7832,2,13,1322,48,true,true,6,6,148,2605173766,true
17,25770,3,10,1974,76,false,true,8,17,112,2605249473,false
8,10927,7,1,2239,98,true,false,1,7,265,2605410324,false
8,15055,8,13,3380,93,false,false,2,11,369,2606008355,true
8,11641,2,5,2217,70,false,true,5,8,179,2605563929,false
21,15150,4,6,1722,48,true,true,5,8,224,2606317921,true
10,13234,9,0,2217,19,false,false,1,7,142,2606156500,true
15,18284,15,5,2369,34,false,false,1,7,200,2606521056,true
1,4444,5,6,1289,76,true,false,0,0,70,2606474704,false
7,17200,1,14,2024,54,false,true,11,15,185,2607914653,false
15,24184,6,11,3107,13,true,true,4,17,236,2608080137,true
10,12622,3,21,2582,93,true,false,4,7,267,2608243616,false
10,12712,7,6,1600,99,false,false,1,4,153,2608495921,true
1,9707,6,15,1754,76,false,false,1,7,105,2608615128,true
7,23595,0,25,1683,10,true,true,27,20,272,2608703024,true
10,29962,6,12,2906,48,false,true,4,18,457,2608869996,false
9,12180,16,9,2834,76,true,false,0,4,173,2608771448,false
6,7461,6,9,1640,9,false,false,1,2,148,2610277042,true
4,12341,11,3,2250,70,true,false,1,11,149,2610158247,false
4,17803,5,19,1846,10,true,true,4,20,259,2610535524,true
7,5776,16,6,1959,76,false,false,0,2,78,2610417124,true
15,13464,9,4,2057,65,true,true,2,8,177,2610687047,true
18,26227,4,15,3961,10,false,false,6,14,618,2610853633,true
4,9663,1,6,1441,10,true,true,9,15,206,2611035700,true
16,19136,1,13,1948,18,true,true,14,12,335,2611163293,true
4,6835,4,14,1204,70,false,false,1,5,116,2612538247,true
6,6121,0,2,1699,89,true,true,8,2,372,2612621484,true
16,17401,9,15,2908,48,false,true,2,8,369,2612823645,false
5,6758,0,19,1000,48,false,true,10,5,105,2613019065,false
2,3884,5,2,1201,9,true,false,0,1,74,2613081740,false
14,15641,8,0,2919,54,true,true,2,10,258,2613149326,true
9,10026,4,17,1828,76,false,false,2,4,132,2613264727,true
11,14487,8,3,3067,1,false,true,2,11,533,2613341151,false
5,10962,7,20,1707,59,true,false,1,4,111,2615109415,false
5,14337,0,3,1882,1,true,true,9,4,439,2614946344,true
10,18738,3,5,1692,109,true,true,3,4,261,2615198021,true
17,51980,5,4,3185,48,true,true,6,23,441,2615298744,true
5,18286,3,19,1896,94,true,false,2,4,312,2615522973,false
10,23586,9,11,3117,48,false,false,1,7,419,2615426491,true
12,40192,2,24,2240,67,true,true,10,18,313,2615622446,true
6,16487,10,10,2436,48,true,false,0,4,264,2616665994,false
3,9400,11,4,1809,17,true,false,0,2,206,2616777004,false
9,17150,7,9,1789,13,false,false,1,6,123,2616892999,true
6,44730,3,20,2713,10,true,true,7,25,394,2617025670,true
2,3700,8,7,1740,10,false,false,0,2,160,2617192725,true
9,10209,7,3,2282,41,false,true,2,11,138,2617285595,false
12,20221,4,12,2256,35,true,true,4,10,223,2617397432,true
14,24266,2,7,1597,17,true,true,9,15,176,2617542646,true
2,13375,2,17,2448,1,false,false,4,10,527,2617665159,true
23,22989,6,7,2059,19,false,true,4,8,121,2617763850,false
4,25550,5,9,3176,10,true,false,1,7,462,2619564517,false
2,7011,2,1,1776,1,true,false,1,1,319,2619843531,false
13,11900,2,7,1461,10,true,true,8,12,171,2619933493,true
8,6844,1,16,1551,109,false,true,5,2,234,2620015668,false
13,18605,0,1,1571,73,false,true,19,6,260,2620092447,false
9,22932,7,12,2780,10,true,false,2,9,355,2620282346,false
10,34355,14,12,3313,70,true,false,1,14,219,2620401441,false
17,29926,5,9,3391,54,false,false,5,13,302,2621679018,true
16,30610,9,1,2402,98,false,false,2,10,236,2620499786,true
14,21096,9,9,2355,25,false,true,2,10,152,2621840742,false
23,53898,8,2,4073,18,true,false,4,18,803,2621993670,false
9,23340,6,19,2271,63,false,false,3,16,201,2622209798,true
4,13417,11,1,1376,19,false,false,1,11,46,2622337453,true
13,32867,6,19,2621,109,false,true,3,11,363,2622418603,false
3,4390,5,1,1856,48,false,false,0,1,202,2623668164,true
14,39942,7,1,3128,19,true,true,3,17,358,2623856410,true
1,8969,4,14,1584,10,false,false,0,0,206,2624024421,true
4,10196,12,9,1757,18,true,false,0,1,152,2624118800,false
6,9168,7,19,1942,48,true,false,1,2,242,2624349999,false
22,40886,7,24,2833,54,false,true,3,7,260,2624449169,false
9,19037,5,6,2593,8,true,false,3,9,391,2624585966,false
11,18835,2,10,2181,10,true,true,8,13,252,2625761880,true
7,36229,5,9,2258,34,false,false,2,9,281,2625951076,true
7,27081,9,27,2384,10,true,false,1,10,308,2626104763,false
10,25473,7,6,3175,1,true,true,2,10,514,2626220773,true
6,7954,7,5,1495,18,false,false,1,2,183,2626378649,true
9,36842,9,4,2935,98,true,false,2,14,466,2626456160,false
12,26003,8,3,2848,8,true,false,3,15,298,2626599094,false
12,26415,3,21,2850,46,true,true,8,22,278,2628170592,true
16,32098,7,4,2122,104,false,true,4,16,151,2628477968,false
4,18523,5,6,2294,48,true,false,1,6,317,2628563422,false
10,26101,10,7,2343,17,false,false,1,11,210,2628676698,true
29,17901,4,4,1792,97,true,true,8,11,93,2628749774,true
12,24144,4,11,2574,109,false,true,4,8,414,2628856749,false
8,15792,9,8,2169,17,false,false,1,5,145,2628801363,true
8,22679,0,16,2072,109,false,true,16,8,336,2628926989,false
7,30373,4,13,1969,76,false,true,5,19,123,2629569998,false
11,19084,3,20,2083,1,false,true,5,12,438,2629667082,false
14,21390,3,1,2071,98,false,true,6,10,153,2629736361,false
16,23242,2,0,1694,73,false,true,8,8,277,2629842612,false
11,26990,2,3,2209,70,false,true,6,8,276,2630000083,false
8,31505,2,5,2747,94,false,true,4,5,415,2630133484,false
8,17400,0,18,1276,34,true,true,11,3,115,2630270149,true
9,24088,3,9,2362,9,false,true,5,12,240,2630365972,false
7,12623,8,1,2047,70,false,true,1,5,148,2630561281,false
13,38250,6,4,2421,16,false,false,3,8,145,2631968923,true
7,12103,3,26,1440,59,false,true,3,7,107,2632120975,false
12,18037,1,9,1375,19,true,true,11,11,128,2632211136,true
31,32863,7,14,3318,65,true,true,5,13,141,2632314111,true
19,50681,5,1,2879,106,false,true,5,16,422,2632509072,false
6,14454,7,5,1610,67,true,false,1,7,189,2632636388,false
14,15101,0,20,1845,10,true,true,21,7,247,2634793119,true
8,21189,1,3,1916,93,false,true,12,17,225,2634554313,false
19,35302,13,2,3420,17,true,false,2,12,335,2635106125,false
3,15080,6,12,2815,8,false,false,1,7,463,2635354674,true
1,5802,5,14,1107,104,true,false,0,1,71,2637620680,false
2,2556,3,9,1254,89,true,false,0,0,152,2637779639,false
7,3969,3,1,1378,1,true,false,2,3,135,2638207547,false
11,28655,9,17,2327,18,true,false,2,12,323,2638256434,false
5,19125,14,6,1926,19,true,false,0,9,105,2639279171,false
13,34682,11,6,3052,52,false,false,2,12,453,2639148870,true
13,18948,5,5,2287,19,true,false,2,2,180,2639356856,false
5,6348,10,22,1773,48,true,false,0,3,205,2639499911,false
18,12739,13,2,2661,41,true,true,1,5,187,2640017876,true
12,19951,16,2,2684,65,false,false,1,12,129,2639802234,true
2,20893,9,5,1587,73,false,false,0,3,180,2641409348,true
17,14855,2,1,1597,93,true,true,7,6,219,2641489685,true
4,8290,7,8,1715,54,false,false,0,1,162,2641781240,true
19,21978,9,17,2491,76,true,true,3,11,152,2641561943,true
4,15943,5,11,2392,10,true,false,1,6,408,2643357984,false
27,52256,6,1,2991,67,true,true,6,18,462,2641925758,true
12,28161,6,4,2283,104,true,true,3,14,145,2643460288,true
11,10762,6,17,2118,10,true,true,2,5,290,2643656735,true
5,6502,6,6,1295,109,false,false,0,1,160,2643923178,true
17,16527,4,5,1668,13,true,true,5,8,122,2644004690,true
1,33803,2,8,2297,89,true,false,2,7,589,2644210083,false
12,9354,11,8,1579,76,false,false,1,2,89,2645783020,true
4,11368,4,19,1806,8,true,false,2,9,236,2645871288,false
12,47977,7,22,2838,34,false,false,3,15,386,2646118316,true
21,32810,4,22,2064,48,true,true,7,14,279,2646296619,true
4,14313,6,9,1624,48,true,false,1,5,163,2646545593,false
15,28935,5,13,2588,70,false,false,4,11,315,2646608731,true
4,2027,4,10,1156,41,true,false,1,2,83,2647776395,false
11,16534,4,11,1944,54,true,false,3,7,173,2647841503,false
2,11944,5,25,1761,74,true,false,1,5,199,2647945182,false
5,19129,5,21,2220,104,true,false,2,9,197,2648082064,false
0,2414,10,12,1384,10,true,false,0,0,140,2648189702,false
4,14241,9,12,2276,8,true,false,1,7,191,2648277107,false
10,7412,3,3,1337,41,true,true,4,6,78,2648407940,true
7,9261,10,6,1922,41,false,false,0,1,113,2648483731,true
9,15484,3,6,1429,17,false,true,5,14,117,2648657898,false
8,10036,8,14,1545,76,true,false,1,3,100,2651003760,false
8,30607,10,10,3032,56,false,false,2,14,246,2651238713,true
7,36511,2,29,2653,1,true,true,8,17,499,2651381424,true
3,33811,11,4,2648,73,true,false,1,14,341,2651492907,false
10,40736,3,9,2206,34,true,false,3,4,301,2651594124,false
14,19251,6,8,2629,23,false,false,3,8,218,2653637764,true
17,16457,1,6,1974,6,true,true,13,10,246,2653784303,true
3,13147,8,14,2279,76,false,false,1,6,131,2653878424,true
10,31397,9,17,3013,74,false,false,2,12,333,2654034445,true
6,9152,5,10,1996,41,false,false,2,7,230,2653960666,true
13,43118,9,13,2826,17,true,true,3,25,234,2654771867,true
13,29252,3,10,1839,9,true,true,7,16,150,2654912160,true
10,27273,11,6,2530,74,true,false,2,16,224,2654991864,false
4,13575,5,8,1775,98,true,false,0,1,196,2655560395,false
2,24649,2,5,2320,89,false,false,1,3,501,2655654705,true
0,5545,0,6,1035,98,true,true,7,7,108,2655755553,true
11,10851,4,12,2064,109,false,true,2,3,321,2656839144,false
7,10257,3,22,1452,59,true,true,2,4,138,2656925945,true
13,22968,3,13,2094,17,true,true,6,11,191,2657040162,true
14,33450,7,13,3046,41,false,false,3,15,351,2657122347,true
5,18234,5,2,2366,12,true,false,1,3,308,2657244248,false
6,16884,8,21,2005,70,false,false,1,7,157,2657398725,true
10,15872,7,6,2805,8,false,false,2,7,435,2657495805,true
13,21963,12,3,2475,14,true,false,2,14,106,2657620689,false
5,9629,0,28,1366,10,true,true,13,8,184,2657730062,true
1,1059,6,5,1359,1,false,false,0,0,133,2657796847,true
9,18561,8,8,1857,17,false,false,1,7,176,2658603602,true
14,11987,5,10,2122,9,false,false,2,3,154,2658674140,true
11,16031,9,7,2225,18,true,false,1,7,178,2659342478,false
9,10106,15,4,1883,97,false,false,0,6,81,2659461388,true
29,9042,1,0,2296,62,false,true,18,7,20,2659556224,false
9,10547,1,15,1215,76,true,true,7,5,110,2659656843,true
16,43838,7,27,3168,109,false,true,3,12,485,2660589253,false
2,14088,1,11,1890,109,true,true,5,9,284,2660695595,true
5,11318,3,0,1484,2,true,true,4,13,100,2660780221,true
24,7489,8,0,1873,91,true,true,3,5,18,2661628689,true
13,4949,2,1,1633,91,false,true,5,2,25,2661714119,false
6,14753,8,16,1745,76,false,false,1,8,107,2661788741,true
1,3895,3,4,1039,41,false,false,0,1,77,2663675306,true
15,5898,7,0,2597,62,true,true,2,2,19,2663757566,true
8,22162,10,20,3263,76,true,false,1,7,245,2663961128,false
7,16825,2,35,2333,10,false,false,3,2,359,2665279316,true
13,14542,4,6,1830,18,true,true,4,8,302,2665415486,true
7,24818,3,0,1854,73,false,true,4,9,285,2665567071,false
16,23363,6,21,2339,48,false,true,3,6,331,2665685154,false
1,3283,8,13,1075,11,false,false,0,0,72,2666320542,true
